,date,total_cases,new_cases,population,people_vaccinated,people_fully_vaccinated,new_vaccinations
49,2020-03-11,1147.0,365.0,331002647.0,,,
50,2020-03-12,1586.0,439.0,331002647.0,,,
51,2020-03-13,2219.0,633.0,331002647.0,,,
52,2020-03-14,2978.0,759.0,331002647.0,,,
53,2020-03-15,3212.0,234.0,331002647.0,,,
54,2020-03-16,4679.0,1467.0,331002647.0,,,
55,2020-03-17,6512.0,1833.0,331002647.0,,,
56,2020-03-18,9169.0,2657.0,331002647.0,,,
57,2020-03-19,13663.0,4494.0,331002647.0,,,
58,2020-03-20,20030.0,6367.0,331002647.0,,,
59,2020-03-21,26025.0,5995.0,331002647.0,,,
60,2020-03-22,34898.0,8873.0,331002647.0,,,
61,2020-03-23,46136.0,11238.0,331002647.0,,,
62,2020-03-24,56755.0,10619.0,331002647.0,,,
63,2020-03-25,68837.0,12082.0,331002647.0,,,
64,2020-03-26,86693.0,17856.0,331002647.0,,,
65,2020-03-27,105383.0,18690.0,331002647.0,,,
66,2020-03-28,125013.0,19630.0,331002647.0,,,
67,2020-03-29,143912.0,18899.0,331002647.0,,,
68,2020-03-30,165987.0,22075.0,331002647.0,,,
69,2020-03-31,192301.0,26314.0,331002647.0,,,
70,2020-04-01,224587.0,32286.0,331002647.0,,,
71,2020-04-02,256809.0,32222.0,331002647.0,,,
72,2020-04-03,289116.0,32307.0,331002647.0,,,
73,2020-04-04,321502.0,32386.0,331002647.0,,,
74,2020-04-05,351397.0,29895.0,331002647.0,,,
75,2020-04-06,382787.0,31390.0,331002647.0,,,
76,2020-04-07,413566.0,30779.0,331002647.0,,,
